id,name,level_name,year,division_id
12072,Geophysics,master studies,2020,594
15201,"Geoecology: Monitoring, Environmental Management and Environmental Safety",master studies,2023,594
14049,"Geoecology: Monitoring, Environmental Management and Environmental Safety",master studies,2022,594
13171,"Geoecology: Monitoring, Environmental Management and Environmental Safety",master studies,2021,594
12073,"Geoecology: Monitoring, Environmental Management and Environmental Safety",master studies,2020,594
15202,Hydrogeology and Engineering Geology,master studies,2023,594
14050,Hydrogeology and Engineering Geology,master studies,2022,594
13172,Hydrogeology and Engineering Geology,master studies,2021,594
12074,Hydrogeology and Engineering Geology,master studies,2020,594
15188,Hydrosphere and Atmosphere: Modeling and Forecast,master studies,2023,594
14027,Hydrosphere and Atmosphere: Modeling and Forecast,master studies,2022,594
13157,Hydrosphere and Atmosphere: Modeling and Forecast,master studies,2021,594
12053,Hydrosphere and Atmosphere: Modeling and Forecast,master studies,2020,594
15169,Cold Region Environmental Landscapes Integrated Sciences (CORELIS),master studies,2023,594
13982,Cold Region Environmental Landscapes Integrated Sciences (CORELIS),master studies,2022,594
12021,Cold Region Environmental Landscapes Integrated Sciences (CORELIS),master studies,2020,594
15165,Tourist Destination Management,master studies,2023,594
13975,Tourist Destination Management,master studies,2022,594
13114,Tourist Destination Management,master studies,2021,594
12200,Tourist Destination Management,master studies,2020,594
15155,Petroleum Engineering,master studies,2023,594
13957,Petroleum Engineering,master studies,2022,594
11967,Petroleum Engineering,master studies,2020,594
15179,Hydrological Hazards: from Monitoring to Decision Making,master studies,2023,594
13141,Hydrological Hazards: from Monitoring to Decision Making,master studies,2021,594
15233,Quaternary Paleogeography,master studies,2023,594
14142,Quaternary Paleogeography,master studies,2022,594
13188,"Search, Exploration and Development of Unconventional Oil and Gas Resources",master studies,2021,594
13015,Polar and Marine Sciences (POMOR),master studies,2021,594
15153,Soil Science,master studies,2023,594
13933,Soil Science,master studies,2022,594
13045,Soil Science,master studies,2021,594
11956,Soil Science,master studies,2020,594
13156,"Structure, Dynamics and Protection of Landscapes",master studies,2021,594
12052,"Structure, Dynamics and Protection of Landscapes",master studies,2020,594
15211,Structural Mineralogy and Materials Science,master studies,2023,594
14074,Structural Mineralogy and Materials Science,master studies,2022,594
13200,Structural Mineralogy and Materials Science,master studies,2021,594
15163,Management of Real Estate Objects and Development of Territories,master studies,2023,594
13973,Management of Real Estate Objects and Development of Territories,master studies,2022,594
13112,Management of Real Estate Objects and Development of Territories,master studies,2021,594
12015,Management of Real Estate Objects and Development of Territories,master studies,2020,594
14008,Physical Oceanography and Bioproductivity of Ocean and Seas (PHOBOS),master studies,2022,594
12042,Physical Oceanography and Bioproductivity of Ocean and Seas (PHOBOS),master studies,2020,594
15213,Economic Geography and Digital Spatial Analytics,master studies,2023,594
14079,Economic Geography and Digital Spatial Analytics,master studies,2022,594
13206,Economic Geography and Digital Spatial Analytics,master studies,2021,594
12082,Economic Geography and Digital Spatial Analytics,master studies,2020,594
12905,Geography,Aspirantura Programme,2021,594
11985,Geography,Aspirantura Programme,2020,594
10960,Geography,Aspirantura Programme,2019,594
12904,Geology,Aspirantura Programme,2021,594
12990,Dutch,bachelor studies,2021,605
11013,Geology,Aspirantura Programme,2019,594
12909,Soil Science,Aspirantura Programme,2021,594
11989,Soil Science,Aspirantura Programme,2020,594
10958,Soil Science,Aspirantura Programme,2019,594
10268,Soil Science,Aspirantura Programme,2018,594
15696,Modern Educational Technologies,additional educational programmes based on non-university level higher education,2023,595
15192,Genius: Teacher for Gifted Students,master studies,2023,595
14035,Genius: Teacher for Gifted Students,master studies,2022,595
10907,Genius: Teacher for Gifted Students,master studies,2019,595
15147,Intercultural Education,master studies,2023,595
13919,Intercultural Education,master studies,2022,595
13032,Intercultural Education,master studies,2021,595
12134,Intercultural Education,master studies,2020,595
15206,Educator for High Technology School,master studies,2023,595
14065,Educator for High Technology School,master studies,2022,595
13187,Educator for High Technology School,master studies,2021,595
11872,Educator for High Technology School,master studies,2020,595
12923,Pedagogy,Aspirantura Programme,2021,595
12003,Pedagogy,Aspirantura Programme,2020,595
11012,Pedagogy,Aspirantura Programme,2019,595
12922,"Pedagogy (Theory, Methods, Comparative Studies and Forecasting)",Aspirantura Programme,2021,595
12002,"Pedagogy (Theory, Methods, Comparative Studies and Forecasting)",Aspirantura Programme,2020,595
10920,"Pedagogy (Theory, Methods, Comparative Studies and Forecasting)",Aspirantura Programme,2019,595
12924,Theory and Methods of Teaching Foreign Languages,Aspirantura Programme,2021,595
12004,Theory and Methods of Teaching Foreign Languages,Aspirantura Programme,2020,595
10949,Theory and Methods of Teaching Foreign Languages,Aspirantura Programme,2019,595
15069,Political Science,bachelor studies,2023,596
13870,Political Science,bachelor studies,2022,596
12861,Political Science,bachelor studies,2021,596
11902,Political Science,bachelor studies,2020,596
11192,Political Science,bachelor studies,2019,596
10021,Political Science,bachelor studies,2018,596
14365,Unified State Exam Training Courses for Applicants),additional educational programmes based on basic general education,2022,596
13491,Unified State Exam Training Courses for Applicants),additional educational programmes based on basic general education,2021,596
13294,Politology. Introduction (English version),additional educational programmes based on basic general education,2021,596
13285,Political science. Russia (Intensive course),additional educational programmes based on basic general education,2021,596
13290,Politology. Saint-Petersburg in Russian politics,additional educational programmes based on basic general education,2021,596
13298,Russian Language. Russia Today (Trimester),additional educational programmes based on basic general education,2021,596
15321,GR - Government Relations,master studies,2023,596
14064,GR - Government Relations,master studies,2022,596
13186,GR - Government Relations,master studies,2021,596
12248,GR - Government Relations,master studies,2020,596
15322,Politics and Modern Information Technology,master studies,2023,596
13190,Politics and Modern Information Technology,master studies,2021,596
14151,Global Politics,master studies,2022,596
11874,Political Global Studies,master studies,2020,596
13191,Political Elites and Leadership,master studies,2021,596
15282,Political Governance and Public Policy (in English),master studies,2023,596
13958,Political Governance and Public Policy (in English),master studies,2022,596
13097,Political Governance and Public Policy (in English),master studies,2021,596
12183,Political Governance and Public Policy (in English),master studies,2020,596
15323,Applied Political Science and Ethnopolitical Processes in Contemporary World,master studies,2023,596
14067,Applied Political Science and Ethnopolitical Processes in Contemporary World,master studies,2022,596
13192,Applied Political Science and Ethnopolitical Processes in Contemporary World,master studies,2021,596
12251,Applied Political Science and Ethnopolitical Processes in Contemporary World,master studies,2020,596
